position, SAT_01, SAT_02, SAT_03, SAT_04, SAT_103, SAT_104, SAT_105, SAT_106, SAT_201, SAT_202, SAT_203, SAT_204, SAT_205, SAT_206, SAT_207, SAT_208, SAT_209, SAT_210, SAT_211, SAT_212, SAT_213, SAT_214, SAT_215, SAT_216, SAT_217, SAT_218, SAT_219, SAT_220, SAT_221, SAT_222, SAT_223, SAT_224, SAT_300, SAT_301, SAT_302, SAT_303, SAT_400, SAT_401, SAT_402, SAT_403
71, -5.46925e-50, -5.46925e-50, -5.40595e-85, -5.40595e-85, -0.125571, -0.125571, -5.3947e-12, -5.3947e-12, 2.95859, 2.95859, 4.35511, 4.35511, -3.13126, -3.13126, 6.37779, -0.344904, -8.68037, -2.3609, -13.3108, -5.89478, -1.04272, -1.04272, 6.62416, 6.62416, -3.54477, -3.54477, -0.344904, 6.37779, -2.3609, -8.68037, -5.89478, -13.3108, 0, 0, 0, 0, 0, 0, 0, 0
71.5, -2.78962e-50, -2.78962e-50, -2.26029e-85, -2.26029e-85, -0.140559, -0.140559, -7.40011e-12, -7.40011e-12, 2.87248, 2.87248, 4.20373, 4.20373, -3.22157, -3.22157, 6.21853, -0.254379, -8.4357, -2.52667, -13.2914, -5.93557, -1.103, -1.103, 6.54165, 6.54165, -3.67007, -3.67007, -0.254379, 6.21853, -2.52667, -8.4357, -5.93557, -13.2914, 0, 0, 0, 0, 0, 0, 0, 0
72, -1.42005e-50, -1.42005e-50, -9.43184e-86, -9.43184e-86, -0.157033, -0.157033, -1.01319e-11, -1.01319e-11, 2.80008, 2.80008, 4.05906, 4.05906, -3.32167, -3.32167, 6.0574, -0.158433, -8.18099, -2.68599, -13.2769, -5.98021, -1.17044, -1.17044, 6.45882, 6.45882, -3.79035, -3.79035, -0.158433, 6.0574, -2.68599, -8.18099, -5.98021, -13.2769, 0, 0, 0, 0, 0, 0, 0, 0
72.5, -7.21439e-51, -7.21439e-51, -3.92797e-86, -3.92797e-86, -0.1751, -0.1751, -1.38459e-11, -1.38459e-11, 2.74127, 2.74127, 3.92108, 3.92108, -3.43138, -3.43138, 5.8949, -0.0573766, -7.9165, -2.83896, -13.2673, -6.02883, -1.24507, -1.24507, 6.37592, 6.37592, -3.90582, -3.90582, -0.0573766, 5.8949, -2.83896, -7.9165, -6.02883, -13.2673, 0, 0, 0, 0, 0, 0, 0, 0
73, -3.65794e-51, -3.65794e-51, -1.6326e-86, -1.6326e-86, -0.194871, -0.194871, -1.88857e-11, -1.88857e-11, 2.69586, 2.69586, 3.78973, 3.78973, -3.55043, -3.55043, 5.73153, 0.0484501, -7.64252, -2.98565, -13.2623, -6.0815, -1.3269, -1.3269, 6.2932, 6.2932, -4.01668, -4.01668, 0.0484501, 5.73153, -2.98565, -7.64252, -6.0815, -13.2623, 0, 0, 0, 0, 0, 0, 0, 0
73.5, -1.85103e-51, -1.85103e-51, -6.77221e-87, -6.77221e-87, -0.216458, -0.216458, -2.57115e-11, -2.57115e-11, 2.66357, 2.66357, 3.66485, 3.66485, -3.67853, -3.67853, 5.56779, 0.158682, -7.35939, -3.12615, -13.2617, -6.13826, -1.41586, -1.41586, 6.21089, 6.21089, -4.12316, -4.12316, 0.158682, 5.56779, -3.12615, -7.35939, -6.13826, -13.2617, 0, 0, 0, 0, 0, 0, 0, 0
74, -9.34827e-52, -9.34827e-52, -2.80363e-87, -2.80363e-87, -0.239974, -0.239974, -3.49384e-11, -3.49384e-11, 2.64403, 2.64403, 3.5462, 3.5462, -3.81534, -3.81534, 5.40419, 0.272927, -7.06749, -3.26051, -13.2653, -6.19915, -1.51189, -1.51189, 6.12923, 6.12923, -4.2255, -4.2255, 0.272927, 5.40419, -3.26051, -7.06749, -6.19915, -13.2653, 0, 0, 0, 0, 0, 0, 0, 0
74.5, -4.71182e-52, -4.71182e-52, -1.15838e-87, -1.15838e-87, -0.265536, -0.265536, -4.7387e-11, -4.7387e-11, 2.63681, 2.63681, 3.43348, 3.43348, -3.96046, -3.96046, 5.24122, 0.39077, -6.76723, -3.38878, -13.2729, -6.26413, -1.61486, -1.61486, 6.04842, 6.04842, -4.32393, -4.32393, 0.39077, 5.24122, -3.38878, -6.76723, -6.26413, -13.2729, 0, 0, 0, 0, 0, 0, 0, 0
75, -2.3702e-52, -2.3702e-52, -4.77661e-88, -4.77661e-88, -0.293257, -0.293257, -6.41501e-11, -6.41501e-11, 2.64141, 2.64141, 3.32631, 3.32631, -4.11344, -4.11344, 5.07935, 0.511775, -6.45906, -3.51099, -13.2841, -6.33317, -1.72463, -1.72463, 5.96868, 5.96868, -4.41871, -4.41871, 0.511775, 5.07935, -3.51099, -6.45906, -6.33317, -13.2841, 0, 0, 0, 0, 0, 0, 0, 0
75.5, -1.18993e-52, -1.18993e-52, -1.96575e-88, -1.96575e-88, -0.323252, -0.323252, -8.66797e-11, -8.66797e-11, 2.65723, 2.65723, 3.22423, 3.22423, -4.27379, -4.27379, 4.91906, 0.635482, -6.14345, -3.62718, -13.2987, -6.40617, -1.84099, -1.84099, 5.89019, 5.89019, -4.5101, -4.5101, 0.635482, 4.91906, -3.62718, -6.14345, -6.40617, -13.2987, 0, 0, 0, 0, 0, 0, 0, 0
76, -5.96209e-53, -5.96209e-53, -8.07377e-89, -8.07377e-89, -0.355634, -0.355634, -1.16901e-10, -1.16901e-10, 2.68362, 2.68362, 3.12672, 3.12672, -4.44101, -4.44101, 4.76076, 0.761415, -5.82091, -3.73735, -13.3163, -6.48301, -1.96371, -1.96371, 5.81312, 5.81312, -4.59836, -4.59836, 0.761415, 4.76076, -3.73735, -5.82091, -6.48301, -13.3163, 0, 0, 0, 0, 0, 0, 0, 0
76.5, -2.98136e-53, -2.98136e-53, -3.30951e-89, -3.30951e-89, -0.390512, -0.390512, -1.57364e-10, -1.57364e-10, 2.71987, 2.71987, 3.03319, 3.03319, -4.61452, -4.61452, 4.60489, 0.88908, -5.492, -3.84147, -13.3366, -6.56353, -2.09253, -2.09253, 5.73765, 5.73765, -4.68375, -4.68375, 0.88908, 4.60489, -3.84147, -5.492, -6.56353, -13.3366, 0, 0, 0, 0, 0, 0, 0, 0
77, -1.48789e-53, -1.48789e-53, -1.35391e-89, -1.35391e-89, -0.427993, -0.427993, -2.11433e-10, -2.11433e-10, 2.76521, 2.76521, 2.943, 2.943, -4.79374, -4.79374, 4.45181, 1.01797, -5.15729, -3.93952, -13.3592, -6.64754, -2.22713, -2.22713, 5.66391, 5.66391, -4.76654, -4.76654, 1.01797, 4.45181, -3.93952, -5.15729, -6.64754, -13.3592, 0, 0, 0, 0, 0, 0, 0, 0
77.5, -7.41082e-54, -7.41082e-54, -5.52786e-90, -5.52786e-90, -0.468177, -0.468177, -2.83545e-10, -2.83545e-10, 2.81881, 2.81881, 2.85546, 2.85546, -4.97804, -4.97804, 4.30189, 1.14757, -4.81738, -4.03145, -13.3837, -6.7348, -2.36716, -2.36716, 5.59203, 5.59203, -4.84701, -4.84701, 1.14757, 4.30189, -4.03145, -4.81738, -6.7348, -13.3837, 0, 0, 0, 0, 0, 0, 0, 0
78, -3.68385e-54, -3.68385e-54, -2.25249e-90, -2.25249e-90, -0.511159, -0.511159, -3.79538e-10, -3.79538e-10, 2.87979, 2.87979, 2.76981, 2.76981, -5.16677, -5.16677, 4.15543, 1.27735, -4.4729, -4.11719, -13.4097, -6.82504, -2.51224, -2.51224, 5.52212, 5.52212, -4.9254, -4.9254, 1.27735, 4.15543, -4.11719, -4.4729, -6.82504, -13.4097, 0, 0, 0, 0, 0, 0, 0, 0
78.5, -1.82758e-54, -1.82758e-54, -9.16025e-91, -9.16025e-91, -0.557025, -0.557025, -5.07075e-10, -5.07075e-10, 2.94724, 2.94724, 2.68529, 2.68529, -5.35927, -5.35927, 4.0127, 1.40679, -4.12451, -4.19666, -13.4369, -6.91795, -2.66195, -2.66195, 5.45428, 5.45428, -5.00199, -5.00199, 1.40679, 4.0127, -4.19666, -4.12451, -6.91795, -13.4369, 0, 0, 0, 0, 0, 0, 0, 0
79, -9.04882e-55, -9.04882e-55, -3.71784e-91, -3.71784e-91, -0.605854, -0.605854, -6.76195e-10, -6.76195e-10, 3.0202, 3.0202, 2.60108, 2.60108, -5.55485, -5.55485, 3.87395, 1.53535, -3.77289, -4.26975, -13.4647, -7.01321, -2.81583, -2.81583, 5.38856, 5.38856, -5.07701, -5.07701, 1.53535, 3.87395, -4.26975, -3.77289, -7.01321, -13.4647, 0, 0, 0, 0, 0, 0, 0, 0
79.5, -4.47143e-55, -4.47143e-55, -1.50596e-91, -1.50596e-91, -0.657714, -0.657714, -9.00027e-10, -9.00027e-10, 3.0977, 3.0977, 2.51635, 2.51635, -5.7528, -5.7528, 3.73935, 1.66251, -3.41874, -4.33635, -13.4929, -7.11043, -2.97339, -2.97339, 5.32502, 5.32502, -5.15071, -5.15071, 1.66251, 3.73935, -4.33635, -3.41874, -7.11043, -13.4929, 0, 0, 0, 0, 0, 0, 0, 0
80, -2.20516e-55, -2.20516e-55, -6.08803e-92, -6.08803e-92, -0.712661, -0.712661, -1.1957e-09, -1.1957e-09, 3.17872, 3.17872, 2.43027, 2.43027, -5.9524, -5.9524, 3.60907, 1.78774, -3.06279, -4.39634, -13.5209, -7.20921, -3.13411, -3.13411, 5.26368, 5.26368, -5.22331, -5.22331, 1.78774, 3.60907, -4.39634, -3.06279, -7.20921, -13.5209, 0, 0, 0, 0, 0, 0, 0, 0
80.5, -1.08536e-55, -1.08536e-55, -2.45628e-92, -2.45628e-92, -0.770738, -0.770738, -1.58553e-09, -1.58553e-09, 3.26226, 3.26226, 2.34198, 2.34198, -6.15293, -6.15293, 3.4832, 1.91053, -2.70579, -4.44959, -13.5484, -7.30913, -3.29744, -3.29744, 5.20454, 5.20454, -5.29503, -5.29503, 1.91053, 3.4832, -4.44959, -2.70579, -7.30913, -13.5484, 0, 0, 0, 0, 0, 0, 0, 0
81, -5.33148e-56, -5.33148e-56, -9.89053e-93, -9.89053e-93, -0.831974, -0.831974, -2.0985e-09, -2.0985e-09, 3.3473, 3.3473, 2.25066, 2.25066, -6.35366, -6.35366, 3.36181, 2.03039, -2.34849, -4.49595, -13.5749, -7.40973, -3.46281, -3.46281, 5.14759, 5.14759, -5.36608, -5.36608, 2.03039, 3.36181, -4.49595, -2.34849, -7.40973, -13.5749, 0, 0, 0, 0, 0, 0, 0, 0
81.5, -2.61373e-56, -2.61373e-56, -3.97465e-93, -3.97465e-93, -0.896383, -0.896383, -2.77223e-09, -2.77223e-09, 3.43281, 3.43281, 2.15547, 2.15547, -6.55385, -6.55385, 3.2449, 2.14682, -1.99168, -4.53529, -13.6001, -7.51054, -3.6296, -3.6296, 5.09278, 5.09278, -5.43662, -5.43662, 2.14682, 3.2449, -4.53529, -1.99168, -7.51054, -13.6001, 0, 0, 0, 0, 0, 0, 0, 0
82, -1.27883e-56, -1.27883e-56, -1.59411e-93, -1.59411e-93, -0.96396, -0.96396, -3.6554e-09, -3.6554e-09, 3.51779, 3.51779, 2.05562, 2.05562, -6.75279, -6.75279, 3.13245, 2.25937, -1.63616, -4.56745, -13.6234, -7.61106, -3.7972, -3.7972, 5.04003, 5.04003, -5.50681, -5.50681, 2.25937, 3.13245, -4.56745, -1.63616, -7.61106, -13.6234, 0, 0, 0, 0, 0, 0, 0, 0
82.5, -6.24462e-57, -6.24462e-57, -6.38082e-94, -6.38082e-94, -1.03468, -1.03468, -4.81087e-09, -4.81087e-09, 3.60125, 3.60125, 1.95035, 1.95035, -6.94974, -6.94974, 3.0244, 2.36759, -1.28274, -4.5923, -13.6446, -7.71077, -3.96495, -3.96495, 4.98927, 4.98927, -5.57681, -5.57681, 2.36759, 3.0244, -4.5923, -1.28274, -7.71077, -13.6446, 0, 0, 0, 0, 0, 0, 0, 0
83, -3.04325e-57, -3.04325e-57, -2.54902e-94, -2.54902e-94, -1.10852, -1.10852, -6.31973e-09, -6.31973e-09, 3.68221, 3.68221, 1.83895, 1.83895, -7.144, -7.144, 2.92063, 2.47108, -0.932223, -4.6097, -13.6633, -7.80916, -4.13222, -4.13222, 4.94037, 4.94037, -5.64673, -5.64673, 2.47108, 2.92063, -4.6097, -0.932223, -7.80916, -13.6633, 0, 0, 0, 0, 0, 0, 0, 0
83.5, -1.48016e-57, -1.48016e-57, -1.01627e-94, -1.01627e-94, -1.18539, -1.18539, -8.28625e-09, -8.28625e-09, 3.75974, 3.75974, 1.72076, 1.72076, -7.33486, -7.33486, 2.821, 2.56945, -0.585455, -4.61954, -13.6791, -7.90568, -4.29832, -4.29832, 4.89319, 4.89319, -5.71665, -5.71665, 2.56945, 2.821, -4.61954, -0.585455, -7.90568, -13.6791, 0, 0, 0, 0, 0, 0, 0, 0
84, -7.18488e-58, -7.18488e-58, -4.04376e-95, -4.04376e-95, -1.26524, -1.26524, -1.08443e-08, -1.08443e-08, 3.83294, 3.83294, 1.59517, 1.59517, -7.52163, -7.52163, 2.72532, 2.66233, -0.243268, -4.6217, -13.6916, -7.99981, -4.46258, -4.46258, 4.84758, 4.84758, -5.78666, -5.78666, 2.66233, 2.72532, -4.6217, -0.243268, -7.99981, -13.6916, 0, 0, 0, 0, 0, 0, 0, 0
84.5, -3.48073e-58, -3.48073e-58, -1.60583e-95, -1.60583e-95, -1.34795, -1.34795, -1.41656e-08, -1.41656e-08, 3.90097, 3.90097, 1.46167, 1.46167, -7.70366, -7.70366, 2.63339, 2.74942, 0.0934987, -4.6161, -13.7005, -8.091, -4.62433, -4.62433, 4.80336, 4.80336, -5.8568, -5.8568, 2.74942, 2.63339, -4.6161, 0.0934987, -8.091, -13.7005, 0, 0, 0, 0, 0, 0, 0, 0
85, -1.68291e-58, -1.68291e-58, -6.36432e-96, -6.36432e-96, -1.43339, -1.43339, -1.84693e-08, -1.84693e-08, 3.96301, 3.96301, 1.31979, 1.31979, -7.8803, -7.8803, 2.54495, 2.83042, 0.424002, -4.60266, -13.7056, -8.17871, -4.78289, -4.78289, 4.76032, 4.76032, -5.92709, -5.92709, 2.83042, 2.54495, -4.60266, 0.424002, -8.17871, -13.7056, 0, 0, 0, 0, 0, 0, 0, 0
85.5, -8.12061e-59, -8.12061e-59, -2.51735e-96, -2.51735e-96, -1.52143, -1.52143, -2.40354e-08, -2.40354e-08, 4.01832, 4.01832, 1.16918, 1.16918, -8.05092, -8.05092, 2.45974, 2.90509, 0.7474, -4.58135, -13.7065, -8.26241, -4.93759, -4.93759, 4.71826, 4.71826, -5.99752, -5.99752, 2.90509, 2.45974, -4.58135, 0.7474, -8.26241, -13.7065, 0, 0, 0, 0, 0, 0, 0, 0
86, -3.91072e-59, -3.91072e-59, -9.93746e-97, -9.93746e-97, -1.61188, -1.61188, -3.12205e-08, -3.12205e-08, 4.06623, 4.06623, 1.00954, 1.00954, -8.21493, -8.21493, 2.37745, 2.97322, 1.06286, -4.55214, -13.703, -8.34157, -5.08778, -5.08778, 4.67692, 4.67692, -6.06807, -6.06807, 2.97322, 2.37745, -4.55214, 1.06286, -8.34157, -13.703, 0, 0, 0, 0, 0, 0, 0, 0
86.5, -1.8796e-59, -1.8796e-59, -3.91512e-97, -3.91512e-97, -1.70457, -1.70457, -4.04776e-08, -4.04776e-08, 4.1061, 4.1061, 0.840711, 0.840711, -8.37176, -8.37176, 2.29779, 3.03463, 1.36954, -4.51506, -13.6948, -8.4157, -5.23282, -5.23282, 4.63608, 4.63608, -6.13868, -6.13868, 3.03463, 2.29779, -4.51506, 1.36954, -8.4157, -13.6948, 0, 0, 0, 0, 0, 0, 0, 0
87, -9.01597e-60, -9.01597e-60, -1.53941e-97, -1.53941e-97, -1.79928, -1.79928, -5.23813e-08, -5.23813e-08, 4.13741, 4.13741, 0.662595, 0.662595, -8.52089, -8.52089, 2.22042, 3.0892, 1.66663, -4.47015, -13.6818, -8.4843, -5.37209, -5.37209, 4.59545, 4.59545, -6.20929, -6.20929, 3.0892, 2.22042, -4.47015, 1.66663, -8.4843, -13.6818, 0, 0, 0, 0, 0, 0, 0, 0
87.5, -4.31618e-60, -4.31618e-60, -6.0409e-98, -6.0409e-98, -1.89577, -1.89577, -6.76587e-08, -6.76587e-08, 4.15968, 4.15968, 0.475208, 0.475208, -8.66181, -8.66181, 2.14499, 3.13683, 1.95332, -4.4175, -13.6637, -8.5469, -5.50498, -5.50498, 4.55478, 4.55478, -6.27978, -6.27978, 3.13683, 2.14499, -4.4175, 1.95332, -8.5469, -13.6637, 0, 0, 0, 0, 0, 0, 0, 0
88, -2.06217e-60, -2.06217e-60, -2.36585e-98, -2.36585e-98, -1.99379, -1.99379, -8.72285e-08, -8.72285e-08, 4.1725, 4.1725, 0.278669, 0.278669, -8.79405, -8.79405, 2.07115, 3.17746, 2.22882, -4.35723, -13.6405, -8.60305, -5.63094, -5.63094, 4.51378, 4.51378, -6.35005, -6.35005, 3.17746, 2.07115, -4.35723, 2.22882, -8.60305, -13.6405, 0, 0, 0, 0, 0, 0, 0, 0
88.5, -9.8331e-61, -9.8331e-61, -9.24726e-99, -9.24726e-99, -2.09307, -2.09307, -1.12248e-07, -1.12248e-07, 4.17557, 4.17557, 0.0731955, 0.0731955, -8.91718, -8.91718, 1.99855, 3.21109, 2.49237, -4.28952, -13.6119, -8.65234, -5.74943, -5.74943, 4.47217, 4.47217, -6.41996, -6.41996, 3.21109, 1.99855, -4.28952, 2.49237, -8.65234, -13.6119, 0, 0, 0, 0, 0, 0, 0, 0
89, -4.67945e-61, -4.67945e-61, -3.60725e-99, -3.60725e-99, -2.19331, -2.19331, -1.44174e-07, -1.44174e-07, 4.16863, 4.16863, -0.140891, -0.140891, -9.03082, -9.03082, 1.92683, 3.23772, 2.74321, -4.21456, -13.5778, -8.69436, -5.85995, -5.85995, 4.42966, 4.42966, -6.48934, -6.48934, 3.23772, 1.92683, -4.21456, 2.74321, -8.69436, -13.5778, 0, 0, 0, 0, 0, 0, 0, 0
89.5, -2.22249e-61, -2.22249e-61, -1.40436e-99, -1.40436e-99, -2.2942, -2.2942, -1.84835e-07, -1.84835e-07, 4.15154, 4.15154, -0.363171, -0.363171, -9.13461, -9.13461, 1.85562, 3.25743, 2.98063, -4.13261, -13.5382, -8.72876, -5.96204, -5.96204, 4.38596, 4.38596, -6.55804, -6.55804, 3.25743, 1.85562, -4.13261, 2.98063, -8.72876, -13.5382, 0, 0, 0, 0, 0, 0, 0, 0
90, -1.05347e-61, -1.05347e-61, -5.45658e-100, -5.45658e-100, -2.39543, -2.39543, -2.3652e-07, -2.3652e-07, 4.12419, 4.12419, -0.593128, -0.593128, -9.22823, -9.22823, 1.78457, 3.27029, 3.20395, -4.04395, -13.493, -8.75523, -6.05529, -6.05529, 4.34079, 4.34079, -6.62586, -6.62586, 3.27029, 1.78457, -4.04395, 3.20395, -8.75523, -13.493, 0, 0, 0, 0, 0, 0, 0, 0
90.5, -4.98361e-62, -4.98361e-62, -2.11593e-100, -2.11593e-100, -2.49665, -2.49665, -3.02091e-07, -3.02091e-07, 4.0866, 4.0866, -0.830154, -0.830154, -9.31141, -9.31141, 1.71333, 3.27644, 3.41252, -3.94891, -13.4422, -8.77347, -6.13934, -6.13934, 4.29386, 4.29386, -6.69261, -6.69261, 3.27644, 1.71333, -3.94891, 3.41252, -8.77347, -13.4422, 0, 0, 0, 0, 0, 0, 0, 0
91, -2.35291e-62, -2.35291e-62, -8.18879e-101, -8.18879e-101, -2.59752, -2.59752, -3.85121e-07, -3.85121e-07, 4.03882, 4.03882, -1.07355, -1.07355, -9.38393, -9.38393, 1.64156, 3.27602, 3.60572, -3.84787, -13.3858, -8.78322, -6.21387, -6.21387, 4.2449, 4.2449, -6.7581, -6.7581, 3.27602, 1.64156, -3.84787, 3.60572, -8.78322, -13.3858, 0, 0, 0, 0, 0, 0, 0, 0
91.5, -1.10868e-62, -1.10868e-62, -3.16284e-101, -3.16284e-101, -2.69769, -2.69769, -4.90054e-07, -4.90054e-07, 3.981, 3.981, -1.32255, -1.32255, -9.44558, -9.44558, 1.56893, 3.26921, 3.78299, -3.74124, -13.3236, -8.7843, -6.27861, -6.27861, 4.19366, 4.19366, -6.82211, -6.82211, 3.26921, 1.56893, -3.74124, 3.78299, -8.7843, -13.3236, 0, 0, 0, 0, 0, 0, 0, 0
92, -5.21371e-63, -5.21371e-63, -1.21919e-101, -1.21919e-101, -2.79679, -2.79679, -6.22413e-07, -6.22413e-07, 3.91334, 3.91334, -1.57629, -1.57629, -9.49622, -9.49622, 1.49512, 3.25621, 3.94381, -3.62945, -13.2559, -8.77651, -6.33334, -6.33334, 4.13988, 4.13988, -6.88444, -6.88444, 3.25621, 1.49512, -3.62945, 3.94381, -8.77651, -13.2559, 0, 0, 0, 0, 0, 0, 0, 0
92.5, -2.44696e-63, -2.44696e-63, -4.69037e-102, -4.69037e-102, -2.89448, -2.89448, -7.89046e-07, -7.89046e-07, 3.83613, 3.83613, -1.83386, -1.83386, -9.53573, -9.53573, 1.41983, 3.23725, 4.08772, -3.51301, -13.1826, -8.75975, -6.37791, -6.37791, 4.08333, 4.08333, -6.94486, -6.94486, 3.23725, 1.41983, -3.51301, 4.08772, -8.75975, -13.1826, 0, 0, 0, 0, 0, 0, 0, 0
93, -1.14616e-63, -1.14616e-63, -1.80086e-102, -1.80086e-102, -2.99037, -2.99037, -9.98422e-07, -9.98422e-07, 3.7497, 3.7497, -2.09429, -2.09429, -9.56404, -9.56404, 1.34277, 3.21257, 4.21428, -3.39241, -13.1037, -8.73391, -6.4122, -6.4122, 4.02378, 4.02378, -7.00318, -7.00318, 3.21257, 1.34277, -3.39241, 4.21428, -8.73391, -13.1037, 0, 0, 0, 0, 0, 0, 0, 0
93.5, -5.35799e-64, -5.35799e-64, -6.90069e-103, -6.90069e-103, -3.08412, -3.08412, -1.261e-06, -1.261e-06, 3.65443, 3.65443, -2.35655, -2.35655, -9.58111, -9.58111, 1.26368, 3.18242, 4.32315, -3.2682, -13.0194, -8.69897, -6.43617, -6.43617, 3.96105, 3.96105, -7.0592, -7.0592, 3.18242, 1.26368, -3.2682, 4.32315, -8.69897, -13.0194, 0, 0, 0, 0, 0, 0, 0, 0
94, -2.49976e-64, -2.49976e-64, -2.63902e-103, -2.63902e-103, -3.17537, -3.17537, -1.58966e-06, -1.58966e-06, 3.55078, 3.55078, -2.6196, -2.6196, -9.58694, -9.58694, 1.1823, 3.14708, 4.41401, -3.14095, -12.9297, -8.65492, -6.44981, -6.44981, 3.89495, 3.89495, -7.1127, -7.1127, 3.14708, 1.1823, -3.14095, 4.41401, -8.65492, -12.9297, 0, 0, 0, 0, 0, 0, 0, 0
94.5, -1.16395e-64, -1.16395e-64, -1.00724e-103, -1.00724e-103, -3.26377, -3.26377, -2.00024e-06, -2.00024e-06, 3.43923, 3.43923, -2.88234, -2.88234, -9.58157, -9.58157, 1.09842, 3.10681, 4.48663, -3.01126, -12.8348, -8.60179, -6.45318, -6.45318, 3.82532, 3.82532, -7.16352, -7.16352, 3.10681, 1.09842, -3.01126, 4.48663, -8.60179, -12.8348, 0, 0, 0, 0, 0, 0, 0, 0
95, -5.40891e-65, -5.40891e-65, -3.83671e-104, -3.83671e-104, -3.34901, -3.34901, -2.51217e-06, -2.51217e-06, 3.32032, 3.32032, -3.14367, -3.14367, -9.56508, -9.56508, 1.01181, 3.06191, 4.54082, -2.87972, -12.7347, -8.53969, -6.44638, -6.44638, 3.75205, 3.75205, -7.21146, -7.21146, 3.06191, 1.01181, -2.87972, 4.54082, -8.53969, -12.7347, 0, 0, 0, 0, 0, 0, 0, 0
95.5, -2.50855e-65, -2.50855e-65, -1.45856e-104, -1.45856e-104, -3.43076, -3.43076, -3.14925e-06, -3.14925e-06, 3.19459, 3.19459, -3.40249, -3.40249, -9.53755, -9.53755, 0.922298, 3.01265, 4.57648, -2.74696, -12.6295, -8.46872, -6.42955, -6.42955, 3.67501, 3.67501, -7.25638, -7.25638, 3.01265, 0.922298, -2.74696, 4.57648, -8.46872, -12.6295, 0, 0, 0, 0, 0, 0, 0, 0
96, -1.16112e-65, -1.16112e-65, -5.53387e-105, -5.53387e-105, -3.50871, -3.50871, -3.94052e-06, -3.94052e-06, 3.06264, 3.06264, -3.65769, -3.65769, -9.49912, -9.49912, 0.829715, 2.95932, 4.59355, -2.6136, -12.5194, -8.38904, -6.4029, -6.4029, 3.59412, 3.59412, -7.29812, -7.29812, 2.95932, 0.829715, -2.6136, 4.59355, -8.38904, -12.5194, 0, 0, 0, 0, 0, 0, 0, 0
96.5, -5.36375e-66, -5.36375e-66, -2.09542e-105, -2.09542e-105, -3.58261, -3.58261, -4.92141e-06, -4.92141e-06, 2.92508, 2.92508, -3.90818, -3.90818, -9.44996, -9.44996, 0.733919, 2.9022, 4.59204, -2.48028, -12.4045, -8.30086, -6.36667, -6.36667, 3.50933, 3.50933, -7.33656, -7.33656, 2.9022, 0.733919, -2.48028, 4.59204, -8.30086, -12.4045, 0, 0, 0, 0, 0, 0, 0, 0
97, -2.47286e-66, -2.47286e-66, -7.91868e-106, -7.91868e-106, -3.65218, -3.65218, -6.13501e-06, -6.13501e-06, 2.78254, 2.78254, -4.15289, -4.15289, -9.39023, -9.39023, 0.634789, 2.84157, 4.57205, -2.34761, -12.2849, -8.20442, -6.32113, -6.32113, 3.42062, 3.42062, -7.37157, -7.37157, 2.84157, 0.634789, -2.34761, 4.57205, -8.20442, -12.2849, 0, 0, 0, 0, 0, 0, 0, 0
97.5, -1.13781e-66, -1.13781e-66, -2.98656e-106, -2.98656e-106, -3.71721, -3.71721, -7.63364e-06, -7.63364e-06, 2.63564, 2.63564, -4.3908, -4.3908, -9.32016, -9.32016, 0.532226, 2.7777, 4.53372, -2.21623, -12.1608, -8.09997, -6.26661, -6.26661, 3.32796, 3.32796, -7.40308, -7.40308, 2.7777, 0.532226, -2.21623, 4.53372, -8.09997, -12.1608, 0, 0, 0, 0, 0, 0, 0, 0
98, -5.22491e-67, -5.22491e-67, -1.12416e-106, -1.12416e-106, -3.7775, -3.7775, -9.48065e-06, -9.48065e-06, 2.48502, 2.48502, -4.62092, -4.62092, -9.23996, -9.23996, 0.426156, 2.71083, 4.47727, -2.08673, -12.0324, -7.98781, -6.20345, -6.20345, 3.23138, 3.23138, -7.43101, -7.43101, 2.71083, 0.426156, -2.08673, 4.47727, -7.98781, -12.0324, 0, 0, 0, 0, 0, 0, 0, 0
98.5, -2.39456e-67, -2.39456e-67, -4.22305e-107, -4.22305e-107, -3.83287, -3.83287, -1.17526e-05, -1.17526e-05, 2.3313, 2.3313, -4.84232, -4.84232, -9.14987, -9.14987, 0.316522, 2.64122, 4.40298, -1.95972, -11.8997, -7.86827, -6.13204, -6.13204, 3.13093, 3.13093, -7.4553, -7.4553, 2.64122, 0.316522, -1.95972, 4.40298, -7.86827, -11.8997, 0, 0, 0, 0, 0, 0, 0, 0
99, -1.09525e-67, -1.09525e-67, -1.58329e-107, -1.58329e-107, -3.88318, -3.88318, -1.4542e-05, -1.4542e-05, 2.17512, 2.17512, -5.05412, -5.05412, -9.05017, -9.05017, 0.203293, 2.56909, 4.3112, -1.83576, -11.7629, -7.74171, -6.05277, -6.05277, 3.02668, 3.02668, -7.47592, -7.47592, 2.56909, 0.203293, -1.83576, 4.3112, -7.74171, -11.7629, 0, 0, 0, 0, 0, 0, 0, 0
99.5, -4.99965e-68, -4.99965e-68, -5.92425e-108, -5.92425e-108, -3.92834, -3.92834, -1.79598e-05, -1.79598e-05, 2.01709, 2.01709, -5.25553, -5.25553, -8.94111, -8.94111, 0.0864576, 2.49467, 4.20233, -1.7154, -11.6221, -7.6085, -5.96607, -5.96607, 2.9187, 2.9187, -7.49286, -7.49286, 2.49467, 0.0864576, -1.7154, 4.20233, -7.6085, -11.6221, 0, 0, 0, 0, 0, 0, 0, 0
